bug_type,category,priority,message,class,source_path,start_line,end_line
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01936,org/owasp/benchmark/testcode/BenchmarkTest01936.java,28,87
COMMAND_INJECTION,SECURITY,1,This usage of java/lang/Runtime.exec(Ljava/lang/String;)Ljava/lang/Process; can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest01937,org/owasp/benchmark/testcode/BenchmarkTest01937.java,28,87
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01937,org/owasp/benchmark/testcode/BenchmarkTest01937.java,28,87
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01937,org/owasp/benchmark/testcode/BenchmarkTest01937.java,28,87
COMMAND_INJECTION,SECURITY,1,This usage of java/lang/Runtime.exec([Ljava/lang/String;[Ljava/lang/String;Ljava/io/File;)Ljava/lang/Process; can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest01938,org/owasp/benchmark/testcode/BenchmarkTest01938.java,28,101
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01938,org/owasp/benchmark/testcode/BenchmarkTest01938.java,28,101
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01938,org/owasp/benchmark/testcode/BenchmarkTest01938.java,28,101
COMMAND_INJECTION,SECURITY,1,This usage of java/lang/Runtime.exec([Ljava/lang/String;[Ljava/lang/String;Ljava/io/File;)Ljava/lang/Process; can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest01939,org/owasp/benchmark/testcode/BenchmarkTest01939.java,28,82
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01939,org/owasp/benchmark/testcode/BenchmarkTest01939.java,28,82
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01939,org/owasp/benchmark/testcode/BenchmarkTest01939.java,28,82
COMMAND_INJECTION,SECURITY,2,This usage of java/lang/Runtime.exec(Ljava/lang/String;[Ljava/lang/String;)Ljava/lang/Process; can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest01940,org/owasp/benchmark/testcode/BenchmarkTest01940.java,28,85
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01940,org/owasp/benchmark/testcode/BenchmarkTest01940.java,28,85
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01940,org/owasp/benchmark/testcode/BenchmarkTest01940.java,28,85
COMMAND_INJECTION,SECURITY,2,This usage of java/lang/Runtime.exec(Ljava/lang/String;[Ljava/lang/String;)Ljava/lang/Process; can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest01941,org/owasp/benchmark/testcode/BenchmarkTest01941.java,28,97
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01941,org/owasp/benchmark/testcode/BenchmarkTest01941.java,28,97
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01941,org/owasp/benchmark/testcode/BenchmarkTest01941.java,28,97
COMMAND_INJECTION,SECURITY,1,This usage of java/lang/Runtime.exec(Ljava/lang/String;[Ljava/lang/String;Ljava/io/File;)Ljava/lang/Process; can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest01942,org/owasp/benchmark/testcode/BenchmarkTest01942.java,28,79
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01942,org/owasp/benchmark/testcode/BenchmarkTest01942.java,28,79
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01942,org/owasp/benchmark/testcode/BenchmarkTest01942.java,28,79
COMMAND_INJECTION,SECURITY,1,This usage of java/lang/Runtime.exec(Ljava/lang/String;[Ljava/lang/String;Ljava/io/File;)Ljava/lang/Process; can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest01943,org/owasp/benchmark/testcode/BenchmarkTest01943.java,28,85
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01943,org/owasp/benchmark/testcode/BenchmarkTest01943.java,28,85
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01943,org/owasp/benchmark/testcode/BenchmarkTest01943.java,28,85
COMMAND_INJECTION,SECURITY,1,This usage of java/lang/Runtime.exec(Ljava/lang/String;[Ljava/lang/String;Ljava/io/File;)Ljava/lang/Process; can be vulnerable to Command Injection,org.owasp.benchmark.testcode.BenchmarkTest01944,org/owasp/benchmark/testcode/BenchmarkTest01944.java,28,98
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01944,org/owasp/benchmark/testcode/BenchmarkTest01944.java,28,98
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01944,org/owasp/benchmark/testcode/BenchmarkTest01944.java,28,98
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01945,org/owasp/benchmark/testcode/BenchmarkTest01945.java,28,132
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01945,org/owasp/benchmark/testcode/BenchmarkTest01945.java,28,132
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01945,org/owasp/benchmark/testcode/BenchmarkTest01945.java,28,132
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01945,org/owasp/benchmark/testcode/BenchmarkTest01945.java,28,132
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01945,org/owasp/benchmark/testcode/BenchmarkTest01945.java,28,132
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01945,org/owasp/benchmark/testcode/BenchmarkTest01945.java,28,132
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01945,org/owasp/benchmark/testcode/BenchmarkTest01945.java,28,132
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01946,org/owasp/benchmark/testcode/BenchmarkTest01946.java,28,122
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01946,org/owasp/benchmark/testcode/BenchmarkTest01946.java,28,122
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01946,org/owasp/benchmark/testcode/BenchmarkTest01946.java,28,122
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01946,org/owasp/benchmark/testcode/BenchmarkTest01946.java,28,122
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01946,org/owasp/benchmark/testcode/BenchmarkTest01946.java,28,122
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01946,org/owasp/benchmark/testcode/BenchmarkTest01946.java,28,122
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01946,org/owasp/benchmark/testcode/BenchmarkTest01946.java,28,122
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01947,org/owasp/benchmark/testcode/BenchmarkTest01947.java,28,132
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01947,org/owasp/benchmark/testcode/BenchmarkTest01947.java,28,132
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01947,org/owasp/benchmark/testcode/BenchmarkTest01947.java,28,132
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01947,org/owasp/benchmark/testcode/BenchmarkTest01947.java,28,132
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01947,org/owasp/benchmark/testcode/BenchmarkTest01947.java,28,132
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01947,org/owasp/benchmark/testcode/BenchmarkTest01947.java,28,132
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01947,org/owasp/benchmark/testcode/BenchmarkTest01947.java,28,132
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01948,org/owasp/benchmark/testcode/BenchmarkTest01948.java,28,126
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01948,org/owasp/benchmark/testcode/BenchmarkTest01948.java,28,126
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01948,org/owasp/benchmark/testcode/BenchmarkTest01948.java,28,126
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01948,org/owasp/benchmark/testcode/BenchmarkTest01948.java,28,126
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01948,org/owasp/benchmark/testcode/BenchmarkTest01948.java,28,126
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01948,org/owasp/benchmark/testcode/BenchmarkTest01948.java,28,126
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01948,org/owasp/benchmark/testcode/BenchmarkTest01948.java,28,126
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01949,org/owasp/benchmark/testcode/BenchmarkTest01949.java,28,116
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01949,org/owasp/benchmark/testcode/BenchmarkTest01949.java,28,116
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01949,org/owasp/benchmark/testcode/BenchmarkTest01949.java,28,116
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01949,org/owasp/benchmark/testcode/BenchmarkTest01949.java,28,116
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01949,org/owasp/benchmark/testcode/BenchmarkTest01949.java,28,116
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01949,org/owasp/benchmark/testcode/BenchmarkTest01949.java,28,116
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01949,org/owasp/benchmark/testcode/BenchmarkTest01949.java,28,116
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01950,org/owasp/benchmark/testcode/BenchmarkTest01950.java,28,119
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01950,org/owasp/benchmark/testcode/BenchmarkTest01950.java,28,119
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01950,org/owasp/benchmark/testcode/BenchmarkTest01950.java,28,119
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01950,org/owasp/benchmark/testcode/BenchmarkTest01950.java,28,119
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01950,org/owasp/benchmark/testcode/BenchmarkTest01950.java,28,119
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01950,org/owasp/benchmark/testcode/BenchmarkTest01950.java,28,119
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01950,org/owasp/benchmark/testcode/BenchmarkTest01950.java,28,119
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01951,org/owasp/benchmark/testcode/BenchmarkTest01951.java,28,114
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01951,org/owasp/benchmark/testcode/BenchmarkTest01951.java,28,114
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01951,org/owasp/benchmark/testcode/BenchmarkTest01951.java,28,114
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01951,org/owasp/benchmark/testcode/BenchmarkTest01951.java,28,114
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01951,org/owasp/benchmark/testcode/BenchmarkTest01951.java,28,114
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01951,org/owasp/benchmark/testcode/BenchmarkTest01951.java,28,114
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01951,org/owasp/benchmark/testcode/BenchmarkTest01951.java,28,114
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01952,org/owasp/benchmark/testcode/BenchmarkTest01952.java,28,124
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01952,org/owasp/benchmark/testcode/BenchmarkTest01952.java,28,124
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01952,org/owasp/benchmark/testcode/BenchmarkTest01952.java,28,124
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01952,org/owasp/benchmark/testcode/BenchmarkTest01952.java,28,124
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01952,org/owasp/benchmark/testcode/BenchmarkTest01952.java,28,124
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01952,org/owasp/benchmark/testcode/BenchmarkTest01952.java,28,124
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01952,org/owasp/benchmark/testcode/BenchmarkTest01952.java,28,124
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01953,org/owasp/benchmark/testcode/BenchmarkTest01953.java,28,118
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01953,org/owasp/benchmark/testcode/BenchmarkTest01953.java,28,118
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01953,org/owasp/benchmark/testcode/BenchmarkTest01953.java,28,118
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01953,org/owasp/benchmark/testcode/BenchmarkTest01953.java,28,118
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01953,org/owasp/benchmark/testcode/BenchmarkTest01953.java,28,118
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01953,org/owasp/benchmark/testcode/BenchmarkTest01953.java,28,118
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01953,org/owasp/benchmark/testcode/BenchmarkTest01953.java,28,118
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01954,org/owasp/benchmark/testcode/BenchmarkTest01954.java,28,118
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01954,org/owasp/benchmark/testcode/BenchmarkTest01954.java,28,118
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01954,org/owasp/benchmark/testcode/BenchmarkTest01954.java,28,118
COOKIE_USAGE,SECURITY,3,Sensitive data may be stored by the application in a cookie,org.owasp.benchmark.testcode.BenchmarkTest01954,org/owasp/benchmark/testcode/BenchmarkTest01954.java,28,118
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01954,org/owasp/benchmark/testcode/BenchmarkTest01954.java,28,118
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01954,org/owasp/benchmark/testcode/BenchmarkTest01954.java,28,118
XSS_SERVLET,SECURITY,1,This use of java/io/PrintWriter.println(Ljava/lang/String;)V could be vulnerable to XSS in the Servlet,org.owasp.benchmark.testcode.BenchmarkTest01954,org/owasp/benchmark/testcode/BenchmarkTest01954.java,28,118
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01955,org/owasp/benchmark/testcode/BenchmarkTest01955.java,28,75
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01955,org/owasp/benchmark/testcode/BenchmarkTest01955.java,28,75
TRUST_BOUNDARY_VIOLATION,SECURITY,3,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest01955,org/owasp/benchmark/testcode/BenchmarkTest01955.java,28,75
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01956,org/owasp/benchmark/testcode/BenchmarkTest01956.java,28,73
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01956,org/owasp/benchmark/testcode/BenchmarkTest01956.java,28,73
TRUST_BOUNDARY_VIOLATION,SECURITY,2,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest01956,org/owasp/benchmark/testcode/BenchmarkTest01956.java,28,73
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01957,org/owasp/benchmark/testcode/BenchmarkTest01957.java,28,87
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01957,org/owasp/benchmark/testcode/BenchmarkTest01957.java,28,87
TRUST_BOUNDARY_VIOLATION,SECURITY,2,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest01957,org/owasp/benchmark/testcode/BenchmarkTest01957.java,28,87
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01958,org/owasp/benchmark/testcode/BenchmarkTest01958.java,28,72
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01958,org/owasp/benchmark/testcode/BenchmarkTest01958.java,28,72
TRUST_BOUNDARY_VIOLATION,SECURITY,3,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest01958,org/owasp/benchmark/testcode/BenchmarkTest01958.java,28,72
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01959,org/owasp/benchmark/testcode/BenchmarkTest01959.java,28,74
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01959,org/owasp/benchmark/testcode/BenchmarkTest01959.java,28,74
TRUST_BOUNDARY_VIOLATION,SECURITY,3,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest01959,org/owasp/benchmark/testcode/BenchmarkTest01959.java,28,74
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01960,org/owasp/benchmark/testcode/BenchmarkTest01960.java,28,71
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01960,org/owasp/benchmark/testcode/BenchmarkTest01960.java,28,71
TRUST_BOUNDARY_VIOLATION,SECURITY,3,The application mixes trusted and untrusted data in session attributes.,org.owasp.benchmark.testcode.BenchmarkTest01960,org/owasp/benchmark/testcode/BenchmarkTest01960.java,28,71
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01961,org/owasp/benchmark/testcode/BenchmarkTest01961.java,28,97
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01961,org/owasp/benchmark/testcode/BenchmarkTest01961.java,28,97
SQL_INJECTION_JDBC,SECURITY,2,This use of java/sql/Connection.prepareStatement(Ljava/lang/String;I)Ljava/sql/PreparedStatement; can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01961,org/owasp/benchmark/testcode/BenchmarkTest01961.java,28,97
SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,SECURITY,1,"A prepared statement is generated from a nonconstant String in org.owasp.benchmark.testcode.BenchmarkTest01961.doPost(HttpServletRequest, HttpServletResponse)",org.owasp.benchmark.testcode.BenchmarkTest01961,org/owasp/benchmark/testcode/BenchmarkTest01961.java,28,97
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01962,org/owasp/benchmark/testcode/BenchmarkTest01962.java,28,83
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01962,org/owasp/benchmark/testcode/BenchmarkTest01962.java,28,83
SQL_INJECTION_JDBC,SECURITY,2,This use of java/sql/Connection.prepareStatement(Ljava/lang/String;[Ljava/lang/String;)Ljava/sql/PreparedStatement; can be vulnerable to SQL injection (with JDBC),org.owasp.benchmark.testcode.BenchmarkTest01962,org/owasp/benchmark/testcode/BenchmarkTest01962.java,28,83
SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,SECURITY,1,"A prepared statement is generated from a nonconstant String in org.owasp.benchmark.testcode.BenchmarkTest01962.doPost(HttpServletRequest, HttpServletResponse)",org.owasp.benchmark.testcode.BenchmarkTest01962,org/owasp/benchmark/testcode/BenchmarkTest01962.java,28,83
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01963,org/owasp/benchmark/testcode/BenchmarkTest01963.java,28,77
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01963,org/owasp/benchmark/testcode/BenchmarkTest01963.java,28,77
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.batchUpdate([Ljava/lang/String;)[I can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest01963,org/owasp/benchmark/testcode/BenchmarkTest01963.java,28,77
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01964,org/owasp/benchmark/testcode/BenchmarkTest01964.java,28,114
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01964,org/owasp/benchmark/testcode/BenchmarkTest01964.java,28,114
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.query(Ljava/lang/String;Lorg/springframework/jdbc/core/RowMapper;)Ljava/util/List; can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest01964,org/owasp/benchmark/testcode/BenchmarkTest01964.java,28,114
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01965,org/owasp/benchmark/testcode/BenchmarkTest01965.java,28,83
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01965,org/owasp/benchmark/testcode/BenchmarkTest01965.java,28,83
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.queryForObject(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object; can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest01965,org/owasp/benchmark/testcode/BenchmarkTest01965.java,28,83
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01966,org/owasp/benchmark/testcode/BenchmarkTest01966.java,28,87
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01966,org/owasp/benchmark/testcode/BenchmarkTest01966.java,28,87
SQL_INJECTION_SPRING_JDBC,SECURITY,1,This use of org/springframework/jdbc/core/JdbcTemplate.queryForObject(Ljava/lang/String;[Ljava/lang/Object;Ljava/lang/Class;)Ljava/lang/Object; can be vulnerable to SQL injection (with Spring JDBC),org.owasp.benchmark.testcode.BenchmarkTest01966,org/owasp/benchmark/testcode/BenchmarkTest01966.java,28,87
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01967,org/owasp/benchmark/testcode/BenchmarkTest01967.java,28,101
SERVLET_HEADER,SECURITY,3,Request header can easily be altered by the client,org.owasp.benchmark.testcode.BenchmarkTest01967,org/owasp/benchmark/testcode/BenchmarkTest01967.java,28,101
