File,URL,Issue,Severity
BenchmarkTest02448.xml,https://192.168.6.149:8443/benchmark/trustbound-01/BenchmarkTest02448?BenchmarkTest02448=color,Allowed HTTP methods,informational
BenchmarkTest02448.xml,https://192.168.6.149:8443/benchmark/trustbound-01/BenchmarkTest02448/%5C.d894f944d7478be8a6b1da579ef0ad8e%5C,Interesting response,informational
BenchmarkTest02449.xml,"https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02449?foo=foo&BenchmarkTest02449=verifyUserPassword('foo','bar')",Allowed HTTP methods,informational
BenchmarkTest02449.xml,"https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02449?foo=foo&BenchmarkTest02449=verifyUserPassword('foo','bar')%20arachni_xss_in_tag=8c961779e2f769699cdb39e5988e318b%20blah=",Interesting response,informational
BenchmarkTest02449.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02449/%5C.8c961779e2f769699cdb39e5988e318b%5C,Interesting response,informational
BenchmarkTest02450.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02450?BenchmarkTest02450=bar,Allowed HTTP methods,informational
BenchmarkTest02450.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02450/%5C.8c339400087fa7c8f85a94df531544df%5C,Interesting response,informational
BenchmarkTest02451.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02451?BenchmarkTest02451=bar,SQL Injection,high
BenchmarkTest02451.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02451?BenchmarkTest02451=bar'%20arachni_xss_in_tag='5676db5e9a45ca270798541aec54a3b6'%20blah=',Interesting response,informational
BenchmarkTest02451.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02451?BenchmarkTest02451=bar,Allowed HTTP methods,informational
BenchmarkTest02451.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02451/%5C.5676db5e9a45ca270798541aec54a3b6%5C,Interesting response,informational
BenchmarkTest02452.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02452?BenchmarkTest02452=bar,Allowed HTTP methods,informational
BenchmarkTest02452.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02452/%5C.4bbab9ef769d61b3cd8ce6e07390681f%5C,Interesting response,informational
BenchmarkTest02453.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02453?BenchmarkTest02453=bar,SQL Injection,high
BenchmarkTest02453.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02453?BenchmarkTest02453=bar'%20arachni_xss_in_tag='56b169ab7d38d989075abab0b4400363'%20blah=',Interesting response,informational
BenchmarkTest02453.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02453?BenchmarkTest02453=bar,Allowed HTTP methods,informational
BenchmarkTest02453.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02453/%5C.56b169ab7d38d989075abab0b4400363%5C,Interesting response,informational
BenchmarkTest02454.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02454?foo=foo&BenchmarkTest02454=bar,SQL Injection,high
BenchmarkTest02454.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02454?foo=foo&BenchmarkTest02454=bar'%20arachni_xss_in_tag='caa07af9a076abbf705706c7bf2b5ad7'%20blah=',Interesting response,informational
BenchmarkTest02454.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02454?foo=foo&BenchmarkTest02454=bar,Allowed HTTP methods,informational
BenchmarkTest02454.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02454/%5C.caa07af9a076abbf705706c7bf2b5ad7%5C,Interesting response,informational
BenchmarkTest02455.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02455?BenchmarkTest02455=bar,SQL Injection,high
BenchmarkTest02455.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02455?BenchmarkTest02455=bar%20arachni_xss_in_tag=e37e079aba7debd26b14dbee54ee11da%20blah=,Interesting response,informational
BenchmarkTest02455.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02455?BenchmarkTest02455=bar,Allowed HTTP methods,informational
BenchmarkTest02455.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02455/%5C.e37e079aba7debd26b14dbee54ee11da%5C,Interesting response,informational
BenchmarkTest02456.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02456?BenchmarkTest02456=bar,Allowed HTTP methods,informational
BenchmarkTest02456.xml,https://192.168.6.149:8443/benchmark/sqli-05/BenchmarkTest02456/%5C.fd64c0447d03992608b45985fa7a6d77%5C,Interesting response,informational
BenchmarkTest02457.xml,https://192.168.6.149:8443/benchmark/xpathi-00/BenchmarkTest02457?BenchmarkTest02457=2222,Allowed HTTP methods,informational
BenchmarkTest02457.xml,https://192.168.6.149:8443/benchmark/xpathi-00/BenchmarkTest02457/%5C.47b60ef6ccc2c391341beb4281ebf5f1%5C,Interesting response,informational
BenchmarkTest02458.xml,https://192.168.6.149:8443/benchmark/crypto-02/BenchmarkTest02458?BenchmarkTest02458=someSecret,Allowed HTTP methods,informational
BenchmarkTest02458.xml,https://192.168.6.149:8443/benchmark/crypto-02/BenchmarkTest02458/%5C.f69e6d85902c74791977dd5f76564b81%5C,Interesting response,informational
BenchmarkTest02459.xml,https://192.168.6.149:8443/benchmark/crypto-02/BenchmarkTest02459?foo=foo&BenchmarkTest02459=someSecret,Allowed HTTP methods,informational
BenchmarkTest02459.xml,https://192.168.6.149:8443/benchmark/crypto-02/BenchmarkTest02459/%5C.c6a06ebb67254657b41d95a6f1d48016%5C,Interesting response,informational
BenchmarkTest02460.xml,https://192.168.6.149:8443/benchmark/crypto-02/BenchmarkTest02460?BenchmarkTest02460=someSecret,Allowed HTTP methods,informational
BenchmarkTest02460.xml,https://192.168.6.149:8443/benchmark/crypto-02/BenchmarkTest02460/%5C.672408c23faff7cc9ebceed246ff4721%5C,Interesting response,informational
BenchmarkTest02461.xml,https://192.168.6.149:8443/benchmark/crypto-02/BenchmarkTest02461?BenchmarkTest02461=someSecret,Allowed HTTP methods,informational
BenchmarkTest02461.xml,https://192.168.6.149:8443/benchmark/crypto-02/BenchmarkTest02461/%5C.1565653191e70092f986e83a34b46ace%5C,Interesting response,informational
BenchmarkTest02462.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02462?BenchmarkTest02462=FileName,Allowed HTTP methods,informational
BenchmarkTest02462.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02462/%5C.5d493cbf4314c875aeb41a006d44c643%5C,Interesting response,informational
BenchmarkTest02463.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02463?BenchmarkTest02463=FileName,Allowed HTTP methods,informational
BenchmarkTest02463.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02463/%5C.824a7d729c70d33ae99141b9f5688834%5C,Interesting response,informational
BenchmarkTest02464.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02464?foo=foo&BenchmarkTest02464=FileName,Allowed HTTP methods,informational
BenchmarkTest02464.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02464/%5C.%5C,Interesting response,informational
BenchmarkTest02465.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02465?BenchmarkTest02465=FileName,Path Traversal,high
BenchmarkTest02465.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02465?BenchmarkTest02465=FileName,Allowed HTTP methods,informational
BenchmarkTest02465.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02465/%5C.826452da5636515645ce55bdef5ea6c7%5C,Interesting response,informational
BenchmarkTest02466.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02466?BenchmarkTest02466=FileName,Path Traversal,high
BenchmarkTest02466.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02466?BenchmarkTest02466=FileName,Allowed HTTP methods,informational
BenchmarkTest02466.xml,https://192.168.6.149:8443/benchmark/pathtraver-02/BenchmarkTest02466/%5C.13e2f4c8aeb060c7e410007011c46df7%5C,Interesting response,informational
BenchmarkTest02467.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02467?BenchmarkTest02467=FileName,Allowed HTTP methods,informational
BenchmarkTest02467.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02467/%5C.2cda5cbc6dbdc91f29419c1c5cfe2173%5C,Interesting response,informational
BenchmarkTest02468.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02468?BenchmarkTest02468=FileName,Allowed HTTP methods,informational
BenchmarkTest02468.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02468/%5C.f8faf3d1c9a36a8b945e5466438a8075%5C,Interesting response,informational
BenchmarkTest02469.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02469?foo=foo&BenchmarkTest02469=FileName,Allowed HTTP methods,informational
BenchmarkTest02469.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02469/%5C.afd94e9291125cddd783551abe031227%5C,Interesting response,informational
BenchmarkTest02470.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02470?BenchmarkTest02470=FileName,Allowed HTTP methods,informational
BenchmarkTest02470.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02470/%5C.4ca97e562b73ccc49ca280304cd41521%5C,Interesting response,informational
BenchmarkTest02471.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02471?BenchmarkTest02471=FileName,Allowed HTTP methods,informational
BenchmarkTest02471.xml,https://192.168.6.149:8443/benchmark/pathtraver-03/BenchmarkTest02471/%5C.2f90b90ed86b13d641542373a6b7701e%5C,Interesting response,informational
BenchmarkTest02472.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest02472?BenchmarkTest02472=Ms%20Bar,LDAP Injection,high
BenchmarkTest02472.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest02472?BenchmarkTest02472=Ms%20Bar%23%5E($!@$)(()))******,Interesting response,informational
BenchmarkTest02472.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest02472?BenchmarkTest02472=Ms%20Bar,Allowed HTTP methods,informational
BenchmarkTest02472.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest02472/%5C.27bfb375581fdfb83e511c31c58e85ee%5C,Interesting response,informational
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=_arachni_trainer_0bec215fb46b262b40b4919a1ceab721,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=anything,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=anything,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=_arachni_trainer_0bec215fb46b262b40b4919a1ceab721,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=anything_arachni_trainer_0bec215fb46b262b40b4919a1ceab721,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=anything,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=anything,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=_arachni_trainer_0bec215fb46b262b40b4919a1ceab721,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=anything_arachni_trainer_0bec215fb46b262b40b4919a1ceab721%00,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=_arachni_trainer_0bec215fb46b262b40b4919a1ceab721%00,Private IP address disclosure,low
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473?BenchmarkTest02473=anything,Allowed HTTP methods,informational
BenchmarkTest02473.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02473/%5C.0bec215fb46b262b40b4919a1ceab721%5C,Interesting response,informational
BenchmarkTest02474.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02474?foo=foo&BenchmarkTest02474=someSecret,Allowed HTTP methods,informational
BenchmarkTest02474.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02474/%5C.9055a2cdcac09ce3e08a66266f85657c%5C,Interesting response,informational
BenchmarkTest02475.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02475?BenchmarkTest02475=someSecret,Allowed HTTP methods,informational
BenchmarkTest02475.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02475/%5C.27c1a719ec32f086da4c3d86cd31ebbb%5C,Interesting response,informational
BenchmarkTest02476.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02476?BenchmarkTest02476=someSecret,Allowed HTTP methods,informational
BenchmarkTest02476.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02476/%5C.6a1c768fd3a37447da54b0ebb333bc5c%5C,Interesting response,informational
BenchmarkTest02477.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02477?BenchmarkTest02477=someSecret,Allowed HTTP methods,informational
BenchmarkTest02477.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02477/%5C.5e89b34c4a0ea9ae401d40cce0d3daf9%5C,Interesting response,informational
BenchmarkTest02478.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02478?BenchmarkTest02478=someSecret,Allowed HTTP methods,informational
BenchmarkTest02478.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02478/%5C.aa6bea84695f0963a341088614154881%5C,Interesting response,informational
BenchmarkTest02479.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02479?foo=foo&BenchmarkTest02479=someSecret,Allowed HTTP methods,informational
BenchmarkTest02479.xml,https://192.168.6.149:8443/benchmark/hash-02/BenchmarkTest02479/%5C.2e147d98969fae9b4a6e752d5fc2d835%5C,Interesting response,informational
BenchmarkTest02480.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02480?BenchmarkTest02480=SafeText,Cross-Site Scripting (XSS) in script context,high
BenchmarkTest02480.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02480?BenchmarkTest02480=SafeText,Cross-Site Scripting (XSS),high
BenchmarkTest02480.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02480?BenchmarkTest02480=SafeText,Allowed HTTP methods,informational
BenchmarkTest02480.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02480/%5C.8ddfa834258c98b9ed25d93f5887a136%5C,Interesting response,informational
BenchmarkTest02481.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02481?BenchmarkTest02481=SafeText,Allowed HTTP methods,informational
BenchmarkTest02481.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02481/%5C.6ae0cb7d4650833f2f6d566883833a54%5C,Interesting response,informational
BenchmarkTest02482.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02482?BenchmarkTest02482=SafeText,Allowed HTTP methods,informational
BenchmarkTest02482.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02482/%5C.13e9b4c50f66051bfe8b3e3a3b990c26%5C,Interesting response,informational
BenchmarkTest02483.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02483?BenchmarkTest02483=SafeText,Cross-Site Scripting (XSS) in script context,high
BenchmarkTest02483.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02483?BenchmarkTest02483=SafeText,Cross-Site Scripting (XSS),high
BenchmarkTest02483.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02483?BenchmarkTest02483=SafeText,Allowed HTTP methods,informational
BenchmarkTest02483.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02483/%5C.636769289ed12520997df24625747bee%5C,Interesting response,informational
BenchmarkTest02484.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02484?foo=foo&BenchmarkTest02484=SafeText,Allowed HTTP methods,informational
BenchmarkTest02484.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02484/%5C.b550c270f826f5860403407214524262%5C,Interesting response,informational
BenchmarkTest02485.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02485?BenchmarkTest02485=SafeText,Allowed HTTP methods,informational
BenchmarkTest02485.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02485/%5C.d42459647525d50a269bea9dc92c9248%5C,Interesting response,informational
BenchmarkTest02486.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02486?BenchmarkTest02486=SafeText,Cross-Site Scripting (XSS),high
BenchmarkTest02486.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02486?BenchmarkTest02486=SafeText,Allowed HTTP methods,informational
BenchmarkTest02486.xml,https://192.168.6.149:8443/benchmark/xss-04/BenchmarkTest02486/%5C.22bde69e2c27a4189e0fc94c5913ed64%5C,Interesting response,informational
BenchmarkTest02487.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02487?BenchmarkTest02487=SafeText,Cross-Site Scripting (XSS) in script context,high
BenchmarkTest02487.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02487?BenchmarkTest02487=SafeText,Cross-Site Scripting (XSS),high
BenchmarkTest02487.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02487?BenchmarkTest02487=SafeText,Allowed HTTP methods,informational
BenchmarkTest02487.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02487/%5C.a7cc4bb0d0d08d668417de2e2f455a94%5C,Interesting response,informational
BenchmarkTest02488.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02488?BenchmarkTest02488=SafeText,Allowed HTTP methods,informational
BenchmarkTest02488.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02488/%5C.1d74a550c72ba7f2d281d089288c81b9%5C,Interesting response,informational
BenchmarkTest02489.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02489?foo=foo&BenchmarkTest02489=SafeText,Cross-Site Scripting (XSS) in script context,high
BenchmarkTest02489.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02489?foo=foo&BenchmarkTest02489=SafeText,Cross-Site Scripting (XSS),high
BenchmarkTest02489.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02489?foo=foo&BenchmarkTest02489=SafeText%253Cxss_fbb5b7c713201c1dce68413202990d4c%252F%253E,Interesting response,informational
BenchmarkTest02489.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02489?foo=foo&BenchmarkTest02489=SafeText,Allowed HTTP methods,informational
BenchmarkTest02489.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02489/%5C.fbb5b7c713201c1dce68413202990d4c%5C,Interesting response,informational
BenchmarkTest02490.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02490?BenchmarkTest02490=SafeText,Allowed HTTP methods,informational
BenchmarkTest02490.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02490/%5C.%5C,Interesting response,informational
BenchmarkTest02491.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02491?BenchmarkTest02491=SafeText,Allowed HTTP methods,informational
BenchmarkTest02491.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02491/%5C.a11f49bcd1a904c6b0d5b5185b4b6fcd%5C,Interesting response,informational
BenchmarkTest02492.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02492?BenchmarkTest02492=SafeText,Allowed HTTP methods,informational
BenchmarkTest02492.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02492/%5C.a82307673e857f4330ddda446028f554%5C,Interesting response,informational
BenchmarkTest02493.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02493?BenchmarkTest02493=SafeText,Cross-Site Scripting (XSS) in script context,high
BenchmarkTest02493.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02493?BenchmarkTest02493=SafeText,Cross-Site Scripting (XSS),high
BenchmarkTest02493.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02493?BenchmarkTest02493=SafeText,Allowed HTTP methods,informational
BenchmarkTest02493.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02493/%5C.da0c414b5b71225eddd6dc9d5a2f0712%5C,Interesting response,informational
BenchmarkTest02494.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02494?foo=foo&BenchmarkTest02494=SafeText,Cross-Site Scripting (XSS),high
BenchmarkTest02494.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02494?foo=foo&BenchmarkTest02494=SafeText,Allowed HTTP methods,informational
BenchmarkTest02494.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02494/%5C.be41e4dfcf4d55cb9ddfa49da908d693%5C,Interesting response,informational
BenchmarkTest02495.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02495?BenchmarkTest02495=SafeText,Allowed HTTP methods,informational
BenchmarkTest02495.xml,https://192.168.6.149:8443/benchmark/xss-05/BenchmarkTest02495/%5C.f84f8efc9bbd792080e426e76c440736%5C,Interesting response,informational
BenchmarkTest02496.xml,https://192.168.6.149:8443/benchmark/cmdi-02/BenchmarkTest02496?BenchmarkTest02496=ECHOOO,Operating system command injection,high
BenchmarkTest02496.xml,https://192.168.6.149:8443/benchmark/cmdi-02/BenchmarkTest02496?BenchmarkTest02496=ECHOOOhTtP://tests.arachni-scanner.com/rfi.md5.txt%00,Interesting response,informational
BenchmarkTest02496.xml,https://192.168.6.149:8443/benchmark/cmdi-02/BenchmarkTest02496?BenchmarkTest02496=ECHOOO,Allowed HTTP methods,informational
BenchmarkTest02496.xml,https://192.168.6.149:8443/benchmark/cmdi-02/BenchmarkTest02496/%5C.928bad0a357e054ab0fca7f3b44c3c57%5C,Interesting response,informational
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=_arachni_trainer_4b1c1c3bfbcfc8e4574f124b2d86781c,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=does_not_matter,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=does_not_matter,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=_arachni_trainer_4b1c1c3bfbcfc8e4574f124b2d86781c,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=does_not_matter,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=does_not_matter,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=_arachni_trainer_4b1c1c3bfbcfc8e4574f124b2d86781c%00,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=does_not_matter_arachni_trainer_4b1c1c3bfbcfc8e4574f124b2d86781c%00,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=does_not_matter_arachni_trainer_4b1c1c3bfbcfc8e4574f124b2d86781c,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=_arachni_trainer_4b1c1c3bfbcfc8e4574f124b2d86781c,Private IP address disclosure,low
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497?BenchmarkTest02497=does_not_matter,Allowed HTTP methods,informational
BenchmarkTest02497.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02497/%5C.4b1c1c3bfbcfc8e4574f124b2d86781c%5C,Interesting response,informational
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=does_not_matter,Credit card number disclosure,medium
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=_arachni_trainer_58609b3d4b5b7760a3571bdc93dfd53d,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=does_not_matter,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=does_not_matter,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=_arachni_trainer_58609b3d4b5b7760a3571bdc93dfd53d,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=does_not_matter_arachni_trainer_58609b3d4b5b7760a3571bdc93dfd53d,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=does_not_matter,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=does_not_matter,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=_arachni_trainer_58609b3d4b5b7760a3571bdc93dfd53d,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=does_not_matter_arachni_trainer_58609b3d4b5b7760a3571bdc93dfd53d%00,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=_arachni_trainer_58609b3d4b5b7760a3571bdc93dfd53d%00,Private IP address disclosure,low
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498?BenchmarkTest02498=does_not_matter,Allowed HTTP methods,informational
BenchmarkTest02498.xml,https://192.168.6.149:8443/benchmark/weakrand-05/BenchmarkTest02498/%5C.58609b3d4b5b7760a3571bdc93dfd53d%5C,Interesting response,informational
